question,label
전라남도 눈 오는지 말해 줘봐,S-LOCATION O O O O
전라남도 비 오는지 알려줄래,S-LOCATION O O O
경상남도 눈 올지 알려줘,S-LOCATION O O O
경기도 날씨 알려주라,S-LOCATION O O
제주도 눈 올지 말해 줘봐,S-LOCATION O O O O
경상남도 날씨 알아봐줘,S-LOCATION O O
서울 비 올지 알려줄 수 있니,S-LOCATION O O O O O
충청북도 눈 오는지 알고싶어,S-LOCATION O O O
경기도 비 올지 알고싶어,S-LOCATION O O O
서울 눈 올지 말해 줄 수 있니,S-LOCATION O O O O O O
서울 비 올지 부탁 해,S-LOCATION O O O O
경상북도 눈 올지 알려줘,S-LOCATION O O O
충청도 눈 올지 알 수 있을까,S-LOCATION O O O O O
제주도 비 오는지 알려줄래,S-LOCATION O O O
경상남도 비 올지 알고싶어,S-LOCATION O O O
충청도 눈 오는지 알려주세요,S-LOCATION O O O
경기도 눈 올지 말해 줘줘,S-LOCATION O O O O
경기도 비 오는지 알고싶어,S-LOCATION O O O
경상북도 비 오는지 말해 줄 수 있니,S-LOCATION O O O O O O
강원도 비 오는지 말해 줘봐,S-LOCATION O O O O
제주도 날씨 알려줄래,S-LOCATION O O
전라도 날씨 알려줄래,S-LOCATION O O
전라남도 눈 오는지 알려주라,S-LOCATION O O O
전라북도 눈 올지 알아봐줘,S-LOCATION O O O
강원도 눈 오는지 알려줄래,S-LOCATION O O O
충청남도 날씨 부탁 합니다,S-LOCATION O O O
경상도 비 오는지 말해 줘주세요,S-LOCATION O O O O
충청남도 눈 오는지 말해 줘주세요,S-LOCATION O O O O
경상도 비 오는지 말해 줘,S-LOCATION O O O O
충청북도 눈 올지 알려줘,S-LOCATION O O O
충청북도 비 오는지 부탁 합니다,S-LOCATION O O O O
충청남도 비 오는지 말해 줘주라,S-LOCATION O O O O
충청남도 눈 오는지 알려주세요,S-LOCATION O O O
전라도 눈 올지 말해 줘주라,S-LOCATION O O O O
전라남도 비 올지 알려주세요,S-LOCATION O O O
강원도 눈 올지 부탁 해,S-LOCATION O O O O
전라도 눈 올지 알아봐줘,S-LOCATION O O O
전라북도 비 올지 말해 줘주세요,S-LOCATION O O O O
강원도 눈 올지 알고싶어,S-LOCATION O O O
충청도 비 올지 말해 줘주라,S-LOCATION O O O O
경상도 비 오는지 알려주라,S-LOCATION O O O
강원도 비 올지 말해 줘봐,S-LOCATION O O O O
경상도 비 오는지 말해 줘주라,S-LOCATION O O O O
경기도 눈 오는지 말해 줘봐,S-LOCATION O O O O
강원도 날씨 말해 줘,S-LOCATION O O O
충청남도 눈 올지 알고싶어,S-LOCATION O O O
전라남도 눈 오는지 말해 줘,S-LOCATION O O O O
강원도 날씨 알려줄래,S-LOCATION O O
경상남도 눈 오는지 말해 줄 수 있니,S-LOCATION O O O O O O
경상남도 날씨 알려줄래,S-LOCATION O O
전라북도 비 오는지 말해 줘봐,S-LOCATION O O O O
전라북도 비 올지 알려줄 수 있니,S-LOCATION O O O O O
충청남도 눈 올지 말해 줘주라,S-LOCATION O O O O
강원도 날씨 말해 줘줘,S-LOCATION O O O
경상도 날씨 말해 줘주세요,S-LOCATION O O O
경상남도 날씨 알려주세요,S-LOCATION O O
경상남도 비 올지 알 수 있을까,S-LOCATION O O O O O
전라남도 비 오는지 알 수 있을까,S-LOCATION O O O O O
경상북도 비 오는지 말해 줘주라,S-LOCATION O O O O
전라북도 눈 올지 말해 줘주세요,S-LOCATION O O O O
경상도 눈 오는지 부탁 합니다,S-LOCATION O O O O
제주도 비 오는지 말해 줄 수 있니,S-LOCATION O O O O O O
전라도 눈 오는지 말해 줘,S-LOCATION O O O O
전라남도 눈 올지 알려줘,S-LOCATION O O O
충청도 눈 오는지 알아봐줘,S-LOCATION O O O
경상도 눈 올지 알려주세요,S-LOCATION O O O
강원도 눈 오는지 알아봐줘,S-LOCATION O O O
강원도 눈 오는지 말해 줘주세요,S-LOCATION O O O O
전라남도 비 오는지 알려줘,S-LOCATION O O O
강원도 날씨 알려주세요,S-LOCATION O O
제주도 비 오는지 알려줘,S-LOCATION O O O
서울 눈 올지 말해 줘,S-LOCATION O O O O
전라남도 비 올지 알고싶어,S-LOCATION O O O
강원도 눈 오는지 알려주라,S-LOCATION O O O
서울 비 올지 알 수 있을까,S-LOCATION O O O O O
경상북도 눈 올지 말해 줘,S-LOCATION O O O O
경상도 날씨 알 수 있을까,S-LOCATION O O O O
전주 우산 필요하냐,S-LOCATION O O
부여 눈 오니,S-LOCATION O O
나주 날씨 맑을까,S-LOCATION O O
괴산 날씨 덥냐,S-LOCATION O O
태백 우산 챙길까,S-LOCATION O O
무주 날씨 추울까,S-LOCATION O O
용산 덥니,S-LOCATION O
화천 우산 가져가야하니,S-LOCATION O O
진도 더울까,S-LOCATION O
횡성 날씨,S-LOCATION O
단양 날씨 어떠냐,S-LOCATION O O
충주 추울까,S-LOCATION O
보성 더울까,S-LOCATION O
속초 비 올까,S-LOCATION O O
함안 날씨 춥냐,S-LOCATION O O
태백 날씨 흐릴까,S-LOCATION O O
영덕 맑을까,S-LOCATION O
군산 우산 써야 할까,S-LOCATION O O O
청양 눈 올까,S-LOCATION O O
하동 흐리냐,S-LOCATION O
옥천 비 올까,S-LOCATION O O
봉화 날씨 덥니,S-LOCATION O O
장수 날씨 좋니,S-LOCATION O O
거제 날씨 흐릴까,S-LOCATION O O
경산 날씨 추울까,S-LOCATION O O
하남 눈 오니,S-LOCATION O O
계룡 비오냐,S-LOCATION O
남양주 눈 오니,S-LOCATION O O
영양 맑을까,S-LOCATION O
담양 우산 가져갈까,S-LOCATION O O
거제 눈 오니,S-LOCATION O O
남양주 날씨 더울까,S-LOCATION O O
양구 우산 필요할까,S-LOCATION O O
익산 맑냐,S-LOCATION O
여주 날씨 흐리니,S-LOCATION O O
시흥 날씨 맑냐,S-LOCATION O O
속초 날씨 덥니,S-LOCATION O O
평창 덥니,S-LOCATION O
광명 날씨 덥냐,S-LOCATION O O
남해 흐리냐,S-LOCATION O
성주 날씨 춥냐,S-LOCATION O O
화천 우산 가져갈까,S-LOCATION O O
홍성 우산 필요하냐,S-LOCATION O O
청송 우산 가져갈까,S-LOCATION O O
김천 날씨 흐릴까,S-LOCATION O O
울릉 춥냐,S-LOCATION O
문경 우산 필요해,S-LOCATION O O
봉화 춥냐,S-LOCATION O
남양주 날씨 흐리냐,S-LOCATION O O
나주 날씨,S-LOCATION O
파주 날씨 더울까,S-LOCATION O O
전주 맑을까,S-LOCATION O
부천 날씨 좋니,S-LOCATION O O
영광 눈 오니,S-LOCATION O O
용산 우산 필요할까,S-LOCATION O O
문경 비오냐,S-LOCATION O
청주 날씨 덥냐,S-LOCATION O O
연천 날씨 어때,S-LOCATION O O
경주 날씨 흐리니,S-LOCATION O O
함양 우산 가져갈까,S-LOCATION O O
보은 날씨 맑을까,S-LOCATION O O
사천 우산 가져가야하니,S-LOCATION O O
인제 날씨 좋니,S-LOCATION O O
인제 날씨 흐릴까,S-LOCATION O O
거창 비오니,S-LOCATION O
군산 날씨 더울까,S-LOCATION O O
영월 더울까,S-LOCATION O
음성 날씨 좋니,S-LOCATION O O
부안 덥니,S-LOCATION O
신안 비 올까,S-LOCATION O O
의령 날씨 어떠니,S-LOCATION O O
담양 우산 쓸까,S-LOCATION O O
거제 날씨 어떠니,S-LOCATION O O
의령 우산 챙겨야해,S-LOCATION O O
제주 우산 챙겨야해,S-LOCATION O O
곡성 덥니,S-LOCATION O
영암 춥냐,S-LOCATION O
강진 흐리니,S-LOCATION O
동해 우산 써야 할까,S-LOCATION O O O
남양주 우산 써야 할까,S-LOCATION O O O
양산 날씨 덥니,S-LOCATION O O
청주 맑냐,S-LOCATION O
수원 덥니,S-LOCATION O
문경 우산 필요하니,S-LOCATION O O
영동 날씨 맑니,S-LOCATION O O
무안 우산 필요하냐,S-LOCATION O O
산청 날씨 어때,S-LOCATION O O
나주 날씨 어떠니,S-LOCATION O O
장흥 우산 가져갈까,S-LOCATION O O
서천 우산 필요하니,S-LOCATION O O
포천 날씨 어때,S-LOCATION O O
천안 눈 올까,S-LOCATION O O
동두천 흐리니,S-LOCATION O
봉화 우산 써야하니,S-LOCATION O O
단양 날씨 어때,S-LOCATION O O
청양 우산 가져갈까,S-LOCATION O O
부여 날씨 추울까,S-LOCATION O O
안산 날씨 흐릴까,S-LOCATION O O
양구 날씨 맑을까,S-LOCATION O O
영동 날씨 추울까,S-LOCATION O O
진주 우산 챙겨야 할까,S-LOCATION O O O
여주 더울까,S-LOCATION O
보성 날씨 날씨,S-LOCATION O O
장흥 날씨 덥냐,S-LOCATION O O
삼척 비 올까,S-LOCATION O O
구례 흐리냐,S-LOCATION O
단양 우산 써야하니,S-LOCATION O O
사천 우산 챙겨야해,S-LOCATION O O
울릉 비오니,S-LOCATION O
홍천 흐리냐,S-LOCATION O
춘천 날씨 맑니,S-LOCATION O O
밀양 추울까,S-LOCATION O
장성 춥냐,S-LOCATION O
진도 날씨 흐리냐,S-LOCATION O O
영덕 비오니,S-LOCATION O
고흥 우산 챙길까,S-LOCATION O O
진천 날씨 흐릴까,S-LOCATION O O
양산 날씨 덥냐,S-LOCATION O O
구미 비오니,S-LOCATION O
용인 날씨 어떠냐,S-LOCATION O O
대구 맑을까,S-LOCATION O
남해 우산 필요하냐,S-LOCATION O O
김제 날씨 어떠니,S-LOCATION O O
철원 흐릴까,S-LOCATION O
영주 우산 가져갈까,S-LOCATION O O
연천 맑냐,S-LOCATION O
구리 날씨 덥니,S-LOCATION O O
하동 춥냐,S-LOCATION O
경산 날씨 더울까,S-LOCATION O O
완도 우산 필요할까,S-LOCATION O O
당진 우산 필요하니,S-LOCATION O O
산청 날씨 날씨,S-LOCATION O O
하남 우산 챙겨야 할까,S-LOCATION O O O
횡성 맑니,S-LOCATION O
대구 날씨 어떠니,S-LOCATION O O
여주 비 올까,S-LOCATION O O
해운대 덥냐,S-LOCATION O
무주 춥냐,S-LOCATION O
청도 흐리냐,S-LOCATION O
목포 우산 가져갈까,S-LOCATION O O
과천 날씨 어때,S-LOCATION O O
창녕 우산 챙겨야 할까,S-LOCATION O O O
원주 우산 챙길까,S-LOCATION O O
양주 날씨 어때,S-LOCATION O O
논산 흐릴까,S-LOCATION O
보은 우산 챙길까,S-LOCATION O O
논산 날씨 흐리니,S-LOCATION O O
창녕 우산 필요하냐,S-LOCATION O O
울진 우산 가져가야하니,S-LOCATION O O
부안 우산 챙길까,S-LOCATION O O
일산 날씨 더울까,S-LOCATION O O
평창 날씨 추울까,S-LOCATION O O
남양주 날씨 어떠니,S-LOCATION O O
보은 날씨 흐리냐,S-LOCATION O O
영양 날씨 어때,S-LOCATION O O
성남 날씨 어떠니,S-LOCATION O O
장성 비오니,S-LOCATION O
성남 날씨 덥냐,S-LOCATION O O
구리 눈 오냐,S-LOCATION O O
고령 비 올까,S-LOCATION O O
화순 날씨 흐리냐,S-LOCATION O O
함안 날씨 맑을까,S-LOCATION O O
해운대 날씨,S-LOCATION O
고령 맑냐,S-LOCATION O
횡성 눈 오니,S-LOCATION O O
예천 우산 필요하니,S-LOCATION O O
상주 우산 써야하니,S-LOCATION O O
남해 날씨 어떠니,S-LOCATION O O
임실 날씨 춥냐,S-LOCATION O O
예산 흐릴까,S-LOCATION O
양주 우산 필요하냐,S-LOCATION O O
하남 눈 오냐,S-LOCATION O O
속초 우산 가져갈까,S-LOCATION O O
김포 눈 올까,S-LOCATION O O
남원 흐리냐,S-LOCATION O
성주 우산 가져갈까,S-LOCATION O O
남해 추울까,S-LOCATION O
청양 흐리니,S-LOCATION O
이천 날씨 어때,S-LOCATION O O
삼척 맑냐,S-LOCATION O
홍천 우산 챙겨야 할까,S-LOCATION O O O
수원 눈 오니,S-LOCATION O O
안양 날씨 날씨,S-LOCATION O O
양산 날씨 맑냐,S-LOCATION O O
삼척 날씨 흐리니,S-LOCATION O O
고양 눈 오니,S-LOCATION O O
거제 날씨 어때,S-LOCATION O O
영천 우산 챙길까,S-LOCATION O O
보은 우산 가져가야하니,S-LOCATION O O
오산 흐리냐,S-LOCATION O
증평 우산 필요하니,S-LOCATION O O
영동 우산 가져가야하니,S-LOCATION O O
평창 흐리냐,S-LOCATION O
담양 흐리니,S-LOCATION O
거창 우산 필요하냐,S-LOCATION O O
순창 날씨 맑냐,S-LOCATION O O
남원 우산 써야 할까,S-LOCATION O O O
봉화 날씨 흐릴까,S-LOCATION O O
충주 흐리니,S-LOCATION O
청도 덥니,S-LOCATION O
산청 날씨 덥니,S-LOCATION O O
청양 날씨,S-LOCATION O
무안 우산 써야하니,S-LOCATION O O
영양 덥니,S-LOCATION O
논산 날씨 어떠냐,S-LOCATION O O
인제 날씨 덥냐,S-LOCATION O O
의왕 날씨 맑니,S-LOCATION O O
구미 날씨 어떠냐,S-LOCATION O O
무주 흐리냐,S-LOCATION O
함양 눈 올까,S-LOCATION O O
함평 비 올까,S-LOCATION O O
시흥 우산 필요해,S-LOCATION O O
청도 날씨 흐릴까,S-LOCATION O O
거제 우산 쓸까,S-LOCATION O O
금산 날씨 맑냐,S-LOCATION O O
의정부 날씨 좋니,S-LOCATION O O
예천 비오니,S-LOCATION O
충주 우산 필요하니,S-LOCATION O O
삼척 춥냐,S-LOCATION O
안양 눈 오니,S-LOCATION O O
거제 날씨 날씨,S-LOCATION O O
아산 눈 오니,S-LOCATION O O
김해 우산 챙겨야 할까,S-LOCATION O O O
증평 날씨 어떠니,S-LOCATION O O
금산 추울까,S-LOCATION O
무안 눈 올까,S-LOCATION O O
논산 덥냐,S-LOCATION O
괴산 우산 필요하냐,S-LOCATION O O
김제 눈 오냐,S-LOCATION O O
충주 날씨 어떠냐,S-LOCATION O O
청주 날씨 어때,S-LOCATION O O
해운대 비 올까,S-LOCATION O O
광주 날씨 덥냐,S-LOCATION O O
안성 흐리니,S-LOCATION O
보령 춥냐,S-LOCATION O
양주 맑냐,S-LOCATION O
시흥 우산 필요하냐,S-LOCATION O O
구리 날씨 덥냐,S-LOCATION O O
영광 날씨,S-LOCATION O
김해 비오니,S-LOCATION O
여수 날씨,S-LOCATION O
고창 우산 챙길까,S-LOCATION O O
김제 날씨 추울까,S-LOCATION O O
의정부 날씨 더울까,S-LOCATION O O
의왕 눈 오냐,S-LOCATION O O
익산 날씨 흐리냐,S-LOCATION O O
광주 날씨 흐리냐,S-LOCATION O O
의령 춥냐,S-LOCATION O
고령 춥냐,S-LOCATION O
거창 추울까,S-LOCATION O
함평 춥냐,S-LOCATION O
일산 날씨 흐릴까,S-LOCATION O O
춘천 비오니,S-LOCATION O
고흥 흐릴까,S-LOCATION O
완주 날씨 맑냐,S-LOCATION O O
남해 비오니,S-LOCATION O
신안 우산 써야 할까,S-LOCATION O O O
성주 우산 챙겨야 할까,S-LOCATION O O O
화순 덥니,S-LOCATION O
고흥 맑니,S-LOCATION O
용산 눈 오냐,S-LOCATION O O
상주 비 올까,S-LOCATION O O
영월 우산 필요할까,S-LOCATION O O
신안 흐리냐,S-LOCATION O
미추홀 우산 챙길까,S-LOCATION O O
안동 날씨 맑을까,S-LOCATION O O
무안 날씨 어떠냐,S-LOCATION O O
김천 우산 써야 할까,S-LOCATION O O O
부안 날씨 좋니,S-LOCATION O O
영월 우산 필요하니,S-LOCATION O O
사천 우산 필요하냐,S-LOCATION O O
당진 날씨,S-LOCATION O
양구 비 올까,S-LOCATION O O
단양 우산 써야 할까,S-LOCATION O O O
평택 비오냐,S-LOCATION O
영월 날씨 어떠니,S-LOCATION O O
홍천 비오냐,S-LOCATION O
동해 덥니,S-LOCATION O
거창 덥냐,S-LOCATION O
문경 날씨 덥냐,S-LOCATION O O
당진 추울까,S-LOCATION O
파주 우산 챙겨야해,S-LOCATION O O
의령 우산 챙길까,S-LOCATION O O
고령 날씨 맑냐,S-LOCATION O O
울진 맑냐,S-LOCATION O
거제 우산 가져갈까,S-LOCATION O O
음성 우산 가져갈까,S-LOCATION O O
남해 눈 오니,S-LOCATION O O
남원 덥니,S-LOCATION O
삼척 비오냐,S-LOCATION O
경주 날씨 추울까,S-LOCATION O O
삼척 날씨 흐리냐,S-LOCATION O O
곡성 우산 써야 할까,S-LOCATION O O O
화성 덥냐,S-LOCATION O
금산 우산 써야 할까,S-LOCATION O O O
김포 우산 쓸까,S-LOCATION O O
합천 비오냐,S-LOCATION O
안양 날씨 덥니,S-LOCATION O O
부여 우산 쓸까,S-LOCATION O O
강진 우산 필요할까,S-LOCATION O O
광주 우산 써야 할까,S-LOCATION O O O
남해 맑을까,S-LOCATION O
고창 맑니,S-LOCATION O
날씨 궁금해,O O
지금 날씨 어떤데,S-DATE O O
저기 날씨 어때,O O O
날씨 완전 문젠데,O O O
전주 날씨 시원할까,S-LOCATION O O
시원한 날씨니,O O
전주 날씨 한 번 알려줘,S-LOCATION O O O O
모레 날씨 궁금해,S-DATE O O
날씨 궁금해요,O O
날씨 어떨까,O O
하늘 우박 떨어지네,O O O
지금 날씨 어때,S-DATE O O
체감날씨 좀 알려줄래,O O O
궁금해 체감날씨,O O
어때 좀 체감온도,O O O
화요일 근데 온도 어떠려나,S-DATE O O O
해 떴니 지금,O O S-DATE
하늘 해 떴니 지금,O O O S-DATE
날씨 어때 지금,O O S-DATE
날씨 알려주세요,O O
아 온도 흐리네,O O O
어떤데 온도,O O
온도 알려줬으면 졸겠어,O O O
천둥 치나,O O
하늘 구름 많네,O O O
화요일 여행갈건데 온도 알려줘,S-DATE O O O
온도 궁금하네,O O
모레 맑니,S-DATE O
화요일 해 뜰까,S-DATE O O
온도 많이 흐리려나,O O O
알려주세요 온도,O O
구름 꼈나,O O
구름 끼었나,O O
지금 하늘 구름 많니,S-DATE O O O
온도 알려주세요 궁금해요,O O O
맑으려나 화요일,O S-DATE
기상상태 궁금해서,O O
비 안 내려야 하는데,O O O O
기상상태 따뜻하려나,O O
날씨 따뜻하겠지,O O
부천 현재 바람 시원하니,S-LOCATION S-DATE O O
날씨 알려주세요,O O
화요일 맑겠지,S-DATE O
서울 다음 주 기상상태 알려줄래요,S-LOCATION B-DATE E-DATE O O
부안 기상상태 어떻게 돼,S-LOCATION O O O
모레 서천 기상상태 좀 알려줄수 있니,S-DATE S-LOCATION O O O O
화요일 기상상태 영덕 알려줄수 있어,S-DATE O S-LOCATION O O
이번 주 날씨 기상상태 알려줄래,B-DATE E-DATE O O O
구암 다음 주 기상상태 알려줘,S-LOCATION B-DATE E-DATE O O
이번 주 영등포 기상상태 줘,B-DATE E-DATE S-LOCATION O O
구로 다음 주 기상상태 알려줄래,S-LOCATION B-DATE E-DATE O O
일산 기상상태 어떻게 돼요,S-LOCATION O O O
모레 안암 기상상태 좀 알려줄수 있니,S-DATE S-LOCATION O O O O
목요일 기상상태 알려줄수 있어,S-DATE O O O
이번 주 홍대 기상상태 알려줄래,B-DATE E-DATE S-LOCATION O O
남구 다음 주 날씨 알려줘,S-LOCATION B-DATE E-DATE O O
이번 주 보령 날씨 줘,B-DATE E-DATE S-LOCATION O O
하늘 맑을까,O O
하늘 비 내리니,O O O
지금 온도 많이 덥니,S-DATE O O O
많이 덥니,O O
날씨 많이 더울까,O O O
알려줘 날씨,O O
목요일 우산 챙길까,S-DATE O O
우산 써야하나,O O
이번 주 날씨 많이 덥니,B-DATE E-DATE O O O
목요일 비오겠지,S-DATE O
헉 혹시 더울까,O O O
목요일 혹시 시원할까,S-DATE O O
바람 살랑살랑 부니,O O O
날씨 날씨,O O
목요일 추울까,S-DATE O
춥겠지 아마,O O
비 떨어지려나,O O
모레 비 오나,S-DATE O O
온도 알려줘,O O
목요일 추울까,S-DATE O
추울까,O
혹시 목요일 비오나 우산 챙길까,O S-DATE O O O
우산 필요하니,O O
목요일 우산 필요할까,S-DATE O O
부천 날씨 시원하려나,S-LOCATION O O
우산 챙겨야하나 모르겠네,O O O
밀양 추우면 안되는데,O O O
맑을까 그 때,O O O
혹시 비 오니,O O O
그 때 혹시 추울까,O O O O
나 목요일 여행가는데 날씨 알려줘,O S-DATE O O O
그 때 혹시 흐리니,O O O O
하늘 흐리니,O O
눈 오려나,O O
구름 꼈니,O O
강남 하늘 흐릴까,O O O
우박 떨어질까,O O
그 때 하늘 어떠려나,O O O O
하늘 많이 흐리니 그 날,O O O O O
먹구름 어떨 것 같아,O O O O
이번 주 맑겠지,B-DATE E-DATE O
많이 더우면 안될텐데,O O O
다음 주 날씨 알려줘,B-DATE E-DATE O O
목요일 먹구름 흐릴까,S-DATE O O
목요일 혹시 서대문구 비 오려나,S-DATE O S-LOCATION O O
모레 비오니,S-DATE O
군산 우박 오려나,S-LOCATION O O
추울까 정말,O O
비올까,O
금요일 눈오겠지 아마,S-DATE O O
금요일 눈 오면 안되는데,S-DATE O O O
혹시 눈 안오겠지,O O O
의정부 눈올까,S-LOCATION O
금요일 우산 필요해,S-DATE O O
우산 쓸까,O O
금요일 우산 챙길까 말까,S-DATE O O O
먹구름 궁금한데 알려주겠니,O O O
혹시 먹구름 알려줘,O O O
금요일 동두천 먹구름 궁금해요,S-DATE S-LOCATION O O
금요일 먹구름 궁금해,S-DATE O O
구름 많이 끼고 추우려나,O O O O
서울 날씨 알려주겠니,S-LOCATION O O
부산 날씨 정보 알려주세요,S-LOCATION O O O
혹시 그 때 대구 날씨 어떨까,O O O S-LOCATION O O
그 때 대전 날씨 좋겠지,O O S-LOCATION O O
날씨 어떨 것 같은데,O O O O
울산 날씨 어떨까요,S-LOCATION O O
송파구 날씨 어때요,S-LOCATION O O
덕진구 체감 날씨 말해주겠니,S-LOCATION O O O
청주 날씨 어떠니,S-LOCATION O O
모레 전주 날씨 알려줘,S-DATE S-LOCATION O O
날씨 어떠려나,O O
그럼 구리 날씨 어떨까,O S-LOCATION O O
창원 날씨 궁금해서 물어봤어요,S-LOCATION O O O
경기도 날씨 알려주세요,S-LOCATION O O
날씨 어떠려나,O O
체감 날씨 어떠려나,O O O
날씨 어떠려나,O O
모레 날씨 알려주겠니,S-DATE O O
날씨 궁금해,O O
지금 날씨 어떤데,S-DATE O O
저기 북구 날씨 어때,O S-LOCATION O O
지금 인천 날씨 완전 문젠데,S-DATE S-LOCATION O O O
완주 모레 동대구 날씨 궁금해,S-LOCATION S-DATE S-LOCATION O O
날씨 궁금해요,O O
완산구 지금 우박 떨어진다네,S-LOCATION S-DATE O O
지금 날씨 어때,S-DATE O O
송파구 날씨 좀 알려줄래,S-LOCATION O O O
궁금해 부천 날씨,O S-LOCATION O
어때 좀 안산 날씨,O O S-LOCATION O
금요일 근데 원주 날씨 어떠려나,S-DATE O S-LOCATION O O
울산 지금 해 떴니,S-LOCATION S-DATE O O
하늘 해 떴니 지금,O O O S-DATE
광주 날씨 알려주세요,S-LOCATION O O
어떤데 날씨,O O
날씨 알려줬으면 졸겠어,O O O
평창 날씨 알려줘,S-LOCATION O O
모레 천둥 치나,S-DATE O O
금요일 여행갈건데 날씨 알려줘,S-DATE O O O
날씨 궁금하네,O O
모레 맑니,S-DATE O
금요일 해 뜰까,S-DATE O O
알려주세요 춘천 날씨,O S-LOCATION O
광주 북구 날씨 어떠려나,B-LOCATION E-LOCATION O O
날씨 알려주세요 궁금해요,O O O
그 날 바람 많이 불겠지,O O O O O
맑으려나 금요일,O S-DATE
온도 궁금해서,O O
비 안 내려야 하는데,O O O O
무주 날씨 알려주세요,S-LOCATION O O
금요일 맑겠지,S-DATE O
완전 덥겠다,O O
하늘 맑을까,O O
하늘 비 내리니,O O O
지금 남원 온도 많이 덥니,S-DATE S-LOCATION O O O
지금 남부 지방 많이 쌀쌀할까,S-DATE B-LOCATION E-LOCATION O O
온도 많이 더울까,O O O
알려줘 은평구 온도,O S-LOCATION O
노원구 온도 궁금하네,S-LOCATION O O
토요일 우산 챙길까,S-DATE O O
진짜 영덕 그 때 더울까,O S-LOCATION O O O
임실 토요일 혹시 우산 써야하나,S-LOCATION S-DATE O O O
이번 주 온도 많이 덥니,B-DATE E-DATE O O O
토요일 비오겠지,S-DATE O
홍대 혹시 더울까,S-LOCATION O O
서울 날씨,S-LOCATION O
구름 껴서 흐린가,O O O
춥진 않겠지,O O
너무 춥지 않으려나,O O O
우산 아마 챙겨야겠지,O O O
해운대 토요일 비올까,S-LOCATION S-DATE O
오수 춥겠지 아마,S-LOCATION O O
그 떄 하늘 흐릴까,O O O O
비 떨어지려나,O O
온도 알려줘,O O
서귀포 토요일 추울까,S-LOCATION S-DATE O
바람 불면 안되는데,O O O
제주 많이 추울까,S-LOCATION O O
바람 너무 세게 부나,O O O O
혹시 토요일 비오나 우산 챙길까,O S-DATE O O O
여수 지금 우산 필요하니,S-LOCATION S-DATE O O
순천 토요일 우산 필요할까,S-LOCATION S-DATE O O
우산 챙겨야하나 모르겠네,O O O
추우면 안되는데,O O
건대 입구 맑을까 그 때,S-LOCATION O O O O
혹시 비 오니,O O O
그 때 혹시 추울까,O O O O
나 토요일 여행가는데 온도 알려줘,O S-DATE O O O
그 때 혹시 흐리니,O O O O
하늘 흐리니,O O
지금 바람 부나,S-DATE O O
눈 오려나,O O
이번 주 흐릴까,B-DATE E-DATE O
우박 떨어질까,O O
그 때 하늘 어떠려나,O O O O
하늘 많이 흐리니 그 날,O O O O O
온도 어떨 것 같아,O O O O
이번 주 맑겠지,B-DATE E-DATE O
많이 더우면 안될텐데,O O O
다음 주 날씨 알려줘,B-DATE E-DATE O O
토요일 온도 흐릴까,S-DATE O O
바람 많이 부니,O O O
영월 바람 많이 부려나,S-LOCATION O O O
토요일 혹시 비 오려나,S-DATE O O O
모레 비오니,S-DATE O
우박 오려나,O O
1월 1일 비 오나요,B-DATE E-DATE O O
2월 12일 쌀쌀하려나,B-DATE E-DATE O
3월 3일 쌀쌀한가,B-DATE E-DATE O
4월 14일 비 오나요,B-DATE E-DATE O O
5월 5일 추워서 쌀쌀한가,B-DATE E-DATE O O
8일 호성동 온도 알려줘,S-DATE S-LOCATION O O
6월 22일 비 오나요,B-DATE E-DATE O O
12월 11일 더워서 어떠려나,B-DATE E-DATE O O
3월 2O일 온도 비 와,B-DATE E-DATE O O O
7월 4일 눈 와,B-DATE E-DATE O O
3월 17일 전주 하늘 맑니,B-DATE E-DATE S-LOCATION O O
4월 12일 온도 흐려서 안 되겠다,B-DATE E-DATE O O O O
이번 주 월요일 맑니,B-DATE I-DATE E-DATE O
2월 1O일 온도 맑니,B-DATE E-DATE O O
경주 이번 주 드디어 맑아,S-LOCATION B-DATE E-DATE O O
4월 11일 눈 오나요,B-DATE E-DATE O O
2월 2O일 온도 비 와,B-DATE E-DATE O O O
8월 4일 눈 와,B-DATE E-DATE O O
1O월 16일 온도 맑니,B-DATE E-DATE O O
이번 주 목요일 맑니,B-DATE I-DATE E-DATE O
11월 6일 청원 온도 맑니,B-DATE E-DATE S-LOCATION O O
이천 이번 주 흐리려나 하늘,S-LOCATION B-DATE E-DATE O O
비 올까,O O
토요일 오산 눈오겠지 아마,S-DATE S-LOCATION O O
토요일 눈오니,S-DATE O
혹시 눈 안오겠지,O O O
그 날 비와서 힘들겠지,O S-DATE O O
눈 올까,O O
약속 잡았는데 비 오네,O O O O
토요일 진주 우산 필요해,S-DATE S-LOCATION O O
우산 쓸까 말해줘,O O O
울릉도 토요일 우산 챙길까 말까,S-LOCATION S-DATE O O O
날씨 궁금한데 알려주겠니,O O O
혹시 날씨 알려줘,O O O
인천 토요일 날씨 궁금해요,S-LOCATION S-DATE O O
토요일 날씨 궁금해,S-DATE O O
일요일 맑겠지,S-DATE O
이천 하늘 맑을까,S-LOCATION O O
화순 하늘 비 내리니,S-LOCATION O O O
지금 남원 온도 많이 덥니,S-DATE S-LOCATION O O O
지금 남부 지방 많이 덥니,S-DATE B-LOCATION E-LOCATION O O
날씨 많이 더울까,O O O
노원구 날씨 궁금하네,S-LOCATION O O
이따가 우산 챙길까,S-DATE O O
