question,label
용산구 제일 맛있게 하는 치킨집 추천해 주라,S-LOCATION O O O S-RESTAURANT O O
구로구 제일 맛있는 라멘집 알려줄래,S-LOCATION O O S-RESTAURANT O
금천구 제일 맛있는 베이커리 추천해 주라,S-LOCATION O O S-RESTAURANT O O
금천구 맛 나게 하는 돈까스집 알려줘,S-LOCATION O O O S-RESTAURANT O
성동구 제일 맛있게 하는 치킨집 추천해 줘,S-LOCATION O O O S-RESTAURANT O O
양천구 소문난 뷔페 추천해 주세요,S-LOCATION O S-RESTAURANT O O
종로구 맛 나게 하는 치킨집 알려줄래,S-LOCATION O O O S-RESTAURANT O
은평구 방송 나온 떡갈비집 알려주라,S-LOCATION O O S-RESTAURANT O
강서구 맛 나게 하는 고깃집 알고싶어,S-LOCATION O O O S-RESTAURANT O
동대문구 맛 나게 하는 김밥집 알려주세요,S-LOCATION O O O S-RESTAURANT O
도봉구 방송 나온 중국집 알려주세요,S-LOCATION O O S-RESTAURANT O
구로구 괜찮은 죽집 알려줘,S-LOCATION O S-RESTAURANT O
금천구 맛있게 하는 치킨집 알려줘,S-LOCATION O O S-RESTAURANT O
강동구 제일 맛있게 하는 빵집 알려줄래,S-LOCATION O O O S-RESTAURANT O
동대문구 잘 하는 닭꼬치집 추천해 줘,S-LOCATION O O S-RESTAURANT O O
시흥 괜찮은 식당 추천해 주라,S-LOCATION O O O O
보은 제일 맛있게 하는 식당 알려주라,S-LOCATION O O O O O
의왕 제일 맛있는 식당 추천해 주라,S-LOCATION O O O O O
논산 소문난 식당 알고싶어,S-LOCATION O O O
김포 방송 나온 식당 알려줄래,S-LOCATION O O O O
가평 맛있게 하는 맛집 알고싶어,S-LOCATION O O O O
김해 유명한 식당 추천해 주세요,S-LOCATION O O O O
예천 인기 많은 맛집 어디 있니,S-LOCATION O O O O O
서산 제일 맛있는 맛집 알려주라,S-LOCATION O O O O
인제 소문난 식당 추천해 줘,S-LOCATION O O O O
고성 맛있게 하는 식당 어디 있니,S-LOCATION O O O O O
안동 제일 맛있는 맛집 알려줘,S-LOCATION O O O O
수원 잘 하는 맛집 추천해 주라,S-LOCATION O O O O O
논산 인기 있는 맛집 알려주라,S-LOCATION O O O O
영주 방송 나온 맛집 어디 있니,S-LOCATION O O O O O
화성 제일 맛있게 하는 식당 추천해 줘,S-LOCATION O O O O O O
가평 소문난 식당 추천해 줘,S-LOCATION O O O O
곡성 맛있게 하는 식당 알려줘,S-LOCATION O O O O
예산 인기 있는 식당 어디 있냐,S-LOCATION O O O O O
계룡 괜찮게 하는 맛집 알고싶어,S-LOCATION O O O O
영암 제일 맛있는 맛집 추천해 주세요,S-LOCATION O O O O O
강릉 잘 하는 맛집 알려줘,S-LOCATION O O O O
하동 유명한 맛집 추천해 주라,S-LOCATION O O O O
순창 맛있게 하는 식당 알려줘,S-LOCATION O O O O
순창 맛 나게 하는 식당 알려주세요,S-LOCATION O O O O O
계룡 방송 나온 식당 알려줄래,S-LOCATION O O O O
논산 맛 나게 하는 맛집 추천해 주라,S-LOCATION O O O O O O
함안 제일 맛있게 하는 맛집 추천해 줘,S-LOCATION O O O O O O
대구 잘 하는 맛집 어디 있니,S-LOCATION O O O O O
의왕 맛 나게 하는 맛집 어디 있냐,S-LOCATION O O O O O O
구례 소문난 식당 어디 있냐,S-LOCATION O O O O
밀양 괜찮은 식당 알고싶어,S-LOCATION O O O
청주 잘 하는 식당 추천해 줘,S-LOCATION O O O O O
태백 제일 맛있는 식당 어디 있니,S-LOCATION O O O O O
밀양 인기 많은 식당 추천해 주라,S-LOCATION O O O O O
함양 잘 하는 식당 알려주세요,S-LOCATION O O O O
담양 잘 하는 맛집 알고싶어,S-LOCATION O O O O
고양 인기 있는 맛집 알려주세요,S-LOCATION O O O O
거제 제일 맛있게 하는 식당 추천해 주라,S-LOCATION O O O O O O
수원 잘 하는 식당 어디 있니,S-LOCATION O O O O O
칠곡 괜찮게 하는 식당 어디 있니,S-LOCATION O O O O O
횡성 괜찮은 식당 추천해 줘,S-LOCATION O O O O
진주 잘 하는 맛집 추천해 줘,S-LOCATION O O O O O
양양 방송 나온 맛집 알고싶어,S-LOCATION O O O O
근처 방송 나온 맛집 추천해 주세요,O O O O O O
근처 소문난 식당 알려줄래,O O O O
근처 제일 맛있게 하는 식당 어디 있니,O O O O O O O
주변 방송 나온 맛집 추천해 주세요,O O O O O O
주변 잘 하는 맛집 어디 있니,O O O O O O
근처 유명한 맛집 추천해 주라,O O O O O
주변 맛있게 하는 식당 알고싶어,O O O O O
주변 제일 맛있는 맛집 어디 있니,O O O O O O
근처 인기 많은 식당 알려주라,O O O O O
근처 제일 맛있게 하는 식당 알려줘,O O O O O O
근처 소문난 식당 추천해 주라,O O O O O
근처 괜찮은 식당 어디 있니,O O O O O
근처 방송 나온 식당 추천해 주세요,O O O O O O
근처 유명한 맛집 알려주세요,O O O O
주변 인기 많은 맛집 알려주라,O O O O O
주변 제일 맛있게 하는 식당 추천해 주라,O O O O O O O
근처 제일 맛있는 식당 알고싶어,O O O O O
근처 잘 하는 맛집 추천해 주라,O O O O O O
주변 인기 많은 맛집 알려줘,O O O O O
근처 잘 하는 맛집 알려주라,O O O O O
주변 괜찮게 하는 식당 어디 있냐,O O O O O O
근처 인기 있는 맛집 알고싶어,O O O O O
근처 인기 많은 맛집 알고싶어,O O O O O
근처 맛 나게 하는 맛집 추천해 주라,O O O O O O O
근처 괜찮게 하는 식당 알려줘,O O O O O
근처 소문난 맛집 알고싶어,O O O O
주변 인기 많은 맛집 알려주세요,O O O O O
근처 괜찮게 하는 식당 알려주세요,O O O O O
주변 인기 많은 식당 알려주세요,O O O O O
주변 인기 있는 식당 어디 있니,O O O O O O
주변 제일 맛있게 하는 식당 알고싶어,O O O O O O
주변 잘 하는 식당 어디 있냐,O O O O O O
근처 소문난 맛집 알려주라,O O O O
근처 제일 맛있게 하는 맛집 추천해 줘,O O O O O O O
주변 방송 나온 맛집 어디 있냐,O O O O O O
주변 잘 하는 맛집 알려줄래,O O O O O
근처 소문난 식당 알려줘,O O O O
근처 인기 많은 맛집 알려주세요,O O O O O
근처 맛 나게 하는 맛집 어디 있냐,O O O O O O O
근처 소문난 맛집 추천해 주라,O O O O O
주변 괜찮게 하는 맛집 추천해 주라,O O O O O O
근처 소문난 맛집 어디 있냐,O O O O O
근처 괜찮게 하는 맛집 추천해 줘,O O O O O O
주변 괜찮게 하는 맛집 알려줄래,O O O O O
근처 유명한 식당 어디 있냐,O O O O O
근처 맛 나게 하는 식당 추천해 주라,O O O O O O O
근처 잘 하는 식당 추천해 주라,O O O O O O
근처 제일 맛있는 맛집 어디 있냐,O O O O O O
근처 소문난 맛집 알려줘,O O O O
주변 맛있게 하는 맛집 추천해 주라,O O O O O O
주변 괜찮은 맛집 어디 있냐,O O O O O
근처 유명한 식당 알려주라,O O O O
근처 괜찮게 하는 맛집 알려줄래,O O O O O
근처 제일 맛있는 식당 어디 있니,O O O O O O
근처 잘 하는 식당 알려줄래,O O O O O
근처 유명한 식당 알려줘,O O O O
주변 괜찮게 하는 식당 추천해 주세요,O O O O O O
근처 맛있게 하는 맛집 알려줄래,O O O O O
주변 괜찮게 하는 식당 추천해 주라,O O O O O O
근처 제일 맛있게 하는 맛집 어디 있냐,O O O O O O O
주변 방송 나온 식당 추천해 줘,O O O O O O
근처 인기 있는 식당 알려줄래,O O O O O
주변 괜찮게 하는 맛집 알려주세요,O O O O O
주변 제일 맛있게 하는 식당 추천해 줘,O O O O O O O
근처 방송 나온 맛집 추천해 주라,O O O O O O
근처 소문난 식당 알려주세요,O O O O
근처 괜찮은 식당 알려주세요,O O O O
근처 제일 맛있는 식당 추천해 줘,O O O O O O
주변 괜찮은 식당 추천해 주라,O O O O O
주변 잘 하는 식당 추천해 주라,O O O O O O
주변 괜찮은 식당 추천해 줘,O O O O O
주변 인기 있는 맛집 추천해 줘,O O O O O O
주변 제일 맛있게 하는 식당 알려주세요,O O O O O O
주변 유명한 맛집 추천해 주세요,O O O O O
근처 괜찮은 맛집 알려주세요,O O O O
근처 제일 맛있는 맛집 알려주세요,O O O O O
주변 괜찮게 하는 식당 알려주세요,O O O O O
근처 인기 많은 맛집 알려주라,O O O O O
주변 제일 맛있게 하는 맛집 어디 있냐,O O O O O O O
근처 괜찮게 하는 맛집 어디 있냐,O O O O O O
근처 잘 하는 식당 추천해 줘,O O O O O O
주변 괜찮게 하는 식당 추천해 줘,O O O O O O
주변 소문난 맛집 알려줄래,O O O O
주변 괜찮게 하는 식당 알려주라,O O O O O
근처 잘 하는 맛집 어디 있니,O O O O O O
주변 괜찮은 맛집 알려줘,O O O O
주변 인기 많은 식당 어디 있냐,O O O O O O
근처 인기 많은 식당 알려주세요,O O O O O
근처 괜찮은 맛집 어디 있니,O O O O O
주변 유명한 맛집 어디 있냐,O O O O O
주변 제일 맛있는 맛집 추천해 주라,O O O O O O
근처 제일 맛있는 맛집 어디 있니,O O O O O O
주변 제일 맛있게 하는 식당 어디 있냐,O O O O O O O
근처 맛있게 하는 맛집 알려주세요,O O O O O
근처 맛 나게 하는 식당 어디 있니,O O O O O O O
주변 방송 나온 식당 알려줄래,O O O O O
근처 유명한 맛집 알고싶어,O O O O
근처 방송 나온 식당 알고싶어,O O O O O
근처 인기 많은 식당 알려줄래,O O O O O
주변 맛있게 하는 식당 추천해 줘,O O O O O O
근처 맛 나게 하는 식당 어디 있냐,O O O O O O O
주변 맛있게 하는 식당 추천해 주세요,O O O O O O
근처 괜찮게 하는 식당 알고싶어,O O O O O
근처 제일 맛있게 하는 맛집 어디 있니,O O O O O O O
근처 방송 나온 맛집 알려주세요,O O O O O
주변 유명한 식당 알려줘,O O O O
주변 괜찮은 식당 알려줘,O O O O
근처 방송 나온 식당 어디 있니,O O O O O O
근처 제일 맛있는 맛집 추천해 주라,O O O O O O
주변 제일 맛있는 식당 어디 있냐,O O O O O O
근처 잘 하는 맛집 알고싶어,O O O O O
근처 방송 나온 식당 추천해 주라,O O O O O O
주변 유명한 식당 알고싶어,O O O O
주변 맛 나게 하는 맛집 어디 있냐,O O O O O O O
근처 유명한 식당 추천해 주라,O O O O O
주변 맛있게 하는 식당 알려줘,O O O O O
주변 괜찮은 식당 알려줄래,O O O O
주변 괜찮게 하는 맛집 어디 있냐,O O O O O O
주변 방송 나온 맛집 알려주세요,O O O O O
근처 인기 있는 식당 알고싶어,O O O O O
주변 괜찮게 하는 맛집 알고싶어,O O O O O
근처 인기 많은 식당 추천해 주라,O O O O O O
근처 인기 있는 식당 추천해 주라,O O O O O O
주변 맛있게 하는 식당 어디 있냐,O O O O O O
근처 제일 맛있게 하는 맛집 알려주라,O O O O O O
근처 괜찮게 하는 맛집 알고싶어,O O O O O
근처 잘 하는 식당 어디 있니,O O O O O O
주변 인기 있는 맛집 알려줘,O O O O O
근처 잘 하는 식당 알려주세요,O O O O O
근처 제일 맛있게 하는 맛집 알려줄래,O O O O O O
근처 괜찮게 하는 맛집 어디 있니,O O O O O O
주변 괜찮은 맛집 추천해 주세요,O O O O O
근처 제일 맛있는 맛집 알려줘,O O O O O
근처 괜찮은 식당 추천해 주라,O O O O O
주변 맛 나게 하는 식당 알려줘,O O O O O O
근처 방송 나온 맛집 알려줄래,O O O O O
근처 방송 나온 식당 어디 있냐,O O O O O O
근처 유명한 맛집 알려주라,O O O O
주변 제일 맛있는 식당 알려주라,O O O O O
근처 맛 나게 하는 맛집 추천해 주세요,O O O O O O O
근처 소문난 맛집 추천해 주세요,O O O O O
주변 유명한 맛집 추천해 줘,O O O O O
근처 괜찮은 맛집 어디 있냐,O O O O O
주변 잘 하는 맛집 알고싶어,O O O O O
근처 방송 나온 맛집 알려주라,O O O O O
주변 인기 많은 맛집 추천해 주라,O O O O O O
주변 유명한 식당 추천해 주세요,O O O O O
주변 괜찮은 식당 알려주세요,O O O O
근처 제일 맛있는 맛집 알려줄래,O O O O O
주변 제일 맛있게 하는 식당 알려주라,O O O O O O
주변 소문난 맛집 알려주세요,O O O O
주변 인기 많은 식당 알려주라,O O O O O
주변 잘 하는 식당 알려주라,O O O O O
주변 제일 맛있는 맛집 알려주세요,O O O O O
근처 제일 맛있게 하는 식당 알려주세요,O O O O O O
주변 잘 하는 맛집 어디 있냐,O O O O O O
근처 유명한 맛집 추천해 줘,O O O O O
주변 잘 하는 맛집 추천해 주라,O O O O O O
근처 맛있게 하는 맛집 추천해 주라,O O O O O O
주변 인기 있는 식당 추천해 줘,O O O O O O
근처 제일 맛있는 맛집 알고싶어,O O O O O
주변 제일 맛있게 하는 맛집 알려줘,O O O O O O
주변 방송 나온 맛집 추천해 줘,O O O O O O
근처 인기 있는 맛집 추천해 주세요,O O O O O O
근처 괜찮은 맛집 알려줘,O O O O
주변 제일 맛있는 식당 알려주세요,O O O O O
근처 맛있게 하는 식당 추천해 주라,O O O O O O
주변 유명한 맛집 알려주라,O O O O
근처 인기 있는 맛집 알려주라,O O O O O
근처 인기 많은 식당 알려줘,O O O O O
주변 인기 있는 맛집 어디 있냐,O O O O O O
주변 유명한 맛집 알려주세요,O O O O
근처 제일 맛있게 하는 식당 어디 있냐,O O O O O O O
주변 소문난 식당 알려줘,O O O O
근처 괜찮게 하는 식당 어디 있냐,O O O O O O
주변 맛 나게 하는 식당 어디 있냐,O O O O O O O
주변 인기 많은 식당 추천해 줘,O O O O O O
근처 인기 많은 맛집 어디 있냐,O O O O O O
주변 인기 있는 식당 추천해 주라,O O O O O O
주변 잘 하는 식당 추천해 주세요,O O O O O O
근처 제일 맛있는 맛집 알려주라,O O O O O
주변 방송 나온 식당 어디 있니,O O O O O O
근처 제일 맛있게 하는 식당 알려주라,O O O O O O
주변 제일 맛있는 식당 알려줄래,O O O O O
주변 제일 맛있는 맛집 알려줄래,O O O O O
주변 맛있게 하는 맛집 어디 있냐,O O O O O O
주변 방송 나온 맛집 알고싶어,O O O O O
주변 제일 맛있는 식당 추천해 줘,O O O O O O
근처 괜찮은 식당 추천해 줘,O O O O O
근처 제일 맛있게 하는 맛집 알려주세요,O O O O O O
주변 제일 맛있는 맛집 알려주라,O O O O O
근처 인기 있는 식당 어디 있니,O O O O O O
주변 제일 맛있는 맛집 어디 있냐,O O O O O O
주변 인기 많은 맛집 알고싶어,O O O O O
근처 괜찮은 식당 알려줘,O O O O
주변 소문난 식당 어디 있니,O O O O O
주변 유명한 식당 어디 있냐,O O O O O
주변 맛있게 하는 맛집 추천해 주세요,O O O O O O
근처 소문난 맛집 추천해 줘,O O O O O
주변 괜찮은 식당 어디 있냐,O O O O O
주변 잘 하는 맛집 추천해 줘,O O O O O O
주변 소문난 맛집 추천해 주세요,O O O O O
주변 맛 나게 하는 맛집 추천해 주세요,O O O O O O O
근처 괜찮게 하는 식당 알려줄래,O O O O O
근처 괜찮은 식당 어디 있냐,O O O O O
주변 제일 맛있는 맛집 알려줘,O O O O O
근처 인기 많은 식당 어디 있니,O O O O O O
근처 괜찮게 하는 맛집 알려주라,O O O O O
근처 맛 나게 하는 식당 추천해 줘,O O O O O O O
근처 방송 나온 맛집 어디 있냐,O O O O O O
주변 맛있게 하는 맛집 알고싶어,O O O O O
근처 인기 많은 맛집 알려줄래,O O O O O
주변 괜찮게 하는 식당 알려줄래,O O O O O
주변 제일 맛있게 하는 맛집 알려주세요,O O O O O O
주변 유명한 맛집 알고싶어,O O O O
근처 괜찮은 식당 알려주라,O O O O
근처 맛있게 하는 맛집 알려줘,O O O O O
주변 잘 하는 식당 알려줘,O O O O O
근처 제일 맛있게 하는 맛집 알고싶어,O O O O O O
근처 유명한 식당 어디 있니,O O O O O
주변 소문난 식당 추천해 줘,O O O O O
근처 잘 하는 맛집 추천해 줘,O O O O O O
근처 소문난 식당 어디 있냐,O O O O O
주변 소문난 식당 추천해 주라,O O O O O
근처 맛 나게 하는 맛집 알려주라,O O O O O O
주변 제일 맛있게 하는 맛집 추천해 주세요,O O O O O O O
근처 맛 나게 하는 식당 알려주세요,O O O O O O
주변 잘 하는 식당 추천해 줘,O O O O O O
주변 방송 나온 식당 알려주세요,O O O O O
근처 잘 하는 식당 알려줘,O O O O O
주변 인기 있는 식당 알려주라,O O O O O
주변 괜찮은 맛집 알려줄래,O O O O
주변 인기 있는 식당 알려줄래,O O O O O
주변 괜찮은 맛집 알고싶어,O O O O
주변 방송 나온 식당 알려주라,O O O O O
그럼 근처 인기 많은 맛집 알려줘,O O O O O O
그럼 주변 제일 맛있게 하는 맛집 추천해 주라,O O O O O O O O
그럼 주변 인기 있는 식당 알고싶어,O O O O O O
이제 근처 방송 나온 식당 알려주라,O O O O O O
이제 주변 맛있게 하는 맛집 추천해 줘,O O O O O O O
이제 주변 소문난 식당 알려주라,O O O O O
이제 주변 제일 맛있게 하는 식당 알려줘,O O O O O O O
이제 주변 인기 많은 맛집 어디 있냐,O O O O O O O
알았으니까 근처 잘 하는 식당 알려주라,O O O O O O
알았으니까 근처 제일 맛있게 하는 맛집 알려줘,O O O O O O O
알았으니까 근처 방송 나온 식당 추천해 줘,O O O O O O O
알았으니까 주변 방송 나온 맛집 알려줄래,O O O O O O
알았으니까 주변 방송 나온 맛집 알려주라,O O O O O O
알았으니까 주변 잘 하는 맛집 알려주라,O O O O O O
근처 잘 하는 맛집 알려주세요,O O O O O
주변 유명한 맛집 추천해 주라,O O O O O
주변 맛있게 하는 식당 알려주라,O O O O O
주변 소문난 맛집 추천해 주라,O O O O O
근처 제일 맛있게 하는 식당 알려줄래,O O O O O O
주변 제일 맛있게 하는 맛집 추천해 줘,O O O O O O O
주변 맛있게 하는 맛집 알려줘,O O O O O
근처 맛있게 하는 식당 알려줘,O O O O O
주변 인기 있는 식당 알려줘,O O O O O
주변 괜찮은 식당 알고싶어,O O O O
주변 소문난 맛집 알고싶어,O O O O
주변 제일 맛있게 하는 맛집 어디 있니,O O O O O O O
보성 순댓국집 알려주라,S-LOCATION S-RESTAURANT O
거제 뷔페 추천해 주세요,S-LOCATION S-RESTAURANT O O
화순 베이커리 알려주라,S-LOCATION S-RESTAURANT O
시흥 순댓국집 추천해 줘,S-LOCATION S-RESTAURANT O O
합천 닭꼬치 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
경주 베이커리 어디 있니,S-LOCATION S-RESTAURANT O O
하남 삼겹살 집 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
논산 횟집 추천해 주라,S-LOCATION S-RESTAURANT O O
구례 카페 추천해 주라,S-LOCATION S-RESTAURANT O O
장수 돈까스 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
시흥 돈까스 집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
안동 갈비 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
영주 뷔페 어디 있냐,S-LOCATION S-RESTAURANT O O
여수 김밥 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
포항 빵집 추천해 주세요,S-LOCATION S-RESTAURANT O O
통영 빵집 어디 있냐,S-LOCATION S-RESTAURANT O O
안성 맥주 집 추천해 주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O O
횡성 맥주 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
정선 삼겹살 집 알려줘,S-LOCATION B-RESTAURANT E-RESTAURANT O
완도 우동 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
당진 피자 집 추천해 줘,S-LOCATION B-RESTAURANT E-RESTAURANT O O
충주 술집 추천해 줘,S-LOCATION S-RESTAURANT O O
춘천 분식집 추천해 줘,S-LOCATION S-RESTAURANT O O
서천 카페 추천해 주세요,S-LOCATION S-RESTAURANT O O
홍성 피자 집 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
목포 샐러드 바 알려주라,S-LOCATION B-RESTAURANT E-RESTAURANT O
영주 닭꼬치 집 추천해 주라,S-LOCATION B-RESTAURANT E-RESTAURANT O O
창녕 술집 알고싶어,S-LOCATION S-RESTAURANT O
장수 뷔페 알려주라,S-LOCATION S-RESTAURANT O
논산 뷔페 추천해 주세요,S-LOCATION S-RESTAURANT O O
봉화 돈까스 집 알려줄래,S-LOCATION B-RESTAURANT E-RESTAURANT O
평택 분식집 추천해 주라,S-LOCATION S-RESTAURANT O O
정선 우동 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
완주 떡갈비 집 알려주세요,S-LOCATION B-RESTAURANT E-RESTAURANT O
고흥 갈비 집 알고싶어,S-LOCATION B-RESTAURANT E-RESTAURANT O
보성 횟집 알려주라,S-LOCATION S-RESTAURANT O
울릉 죽집 추천해 주세요,S-LOCATION S-RESTAURANT O O
진천 베이커리 알려줘,S-LOCATION S-RESTAURANT O
안산 중국집 알려주라,S-LOCATION S-RESTAURANT O
파주 맥주집 어디 있냐,S-LOCATION S-RESTAURANT O O
김포 맥주집 추천해 줘,S-LOCATION S-RESTAURANT O O
임실 우동집 추천해 주라,S-LOCATION S-RESTAURANT O O
장수 빵집 알려주세요,S-LOCATION S-RESTAURANT O
구리 치킨집 알고싶어,S-LOCATION S-RESTAURANT O
함평 샐러드 바 어디 있니,S-LOCATION B-RESTAURANT E-RESTAURANT O O
논산 중국집 알려줄래,S-LOCATION S-RESTAURANT O
통영 우동집 알려주라,S-LOCATION S-RESTAURANT O
영덕 횟집 알려줄래,S-LOCATION S-RESTAURANT O
울진 떡갈비집 추천해 줘,S-LOCATION S-RESTAURANT O O
전주 횟집 알려줄래,S-LOCATION S-RESTAURANT O
거제 치킨집 어디 있냐,S-LOCATION S-RESTAURANT O O
그러면 제천 김밥집 추천해 줘,O S-LOCATION S-RESTAURANT O O
그러면 구례 삼겹살집 알려줘,O S-LOCATION S-RESTAURANT O
그러면 성주 분식집 알려줘,O S-LOCATION S-RESTAURANT O
그러면 구미 닭꼬치집 알려줘,O S-LOCATION S-RESTAURANT O
그러면 양양 맥주집 알고싶어,O S-LOCATION S-RESTAURANT O
그러면 진안 횟집 알려주세요,O S-LOCATION S-RESTAURANT O
그러면 철원 치킨집 알려줄래,O S-LOCATION S-RESTAURANT O
그러면 평택 맥주집 어디 있냐,O S-LOCATION S-RESTAURANT O O
부산 강서구 횟집 알고싶어,B-LOCATION E-LOCATION S-RESTAURANT O
부산 종로구 베이커리 알려주라,B-LOCATION E-LOCATION S-RESTAURANT O
부산 동대문구 샐러드 바 알려주세요,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 영등포구 횟집 알려주라,B-LOCATION E-LOCATION S-RESTAURANT O
부산 중구 닭꼬치 집 어디 있니,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 관악구 뷔페 추천해 줘,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 강서구 베이커리 추천해 주라,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 송파구 닭꼬치 집 추천해 줘,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 성동구 순댓국집 알고싶어,B-LOCATION E-LOCATION S-RESTAURANT O
부산 은평구 횟집 알고싶어,B-LOCATION E-LOCATION S-RESTAURANT O
부산 구로구 맥주 집 어디 있냐,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 영등포구 돈까스 집 추천해 주세요,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 금천구 떡갈비 집 알려줘,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 노원구 횟집 알려줘,B-LOCATION E-LOCATION S-RESTAURANT O
부산 강북구 중국집 알려주세요,B-LOCATION E-LOCATION S-RESTAURANT O
부산 동작구 라멘 집 알고싶어,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 광진구 중국집 어디 있니,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 서대문구 치킨 집 알려주라,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 은평구 분식집 추천해 줘,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 도봉구 순댓국집 추천해 줘,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 동작구 횟집 알려주라,B-LOCATION E-LOCATION S-RESTAURANT O
부산 성동구 우동 집 알려주라,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 동작구 닭꼬치 집 추천해 주세요,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 은평구 분식집 알려주라,B-LOCATION E-LOCATION S-RESTAURANT O
부산 서대문구 뷔페 추천해 주라,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 광진구 돈까스 집 알고싶어,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 중랑구 맥주 집 추천해 주세요,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 서대문구 돈까스 집 알려줄래,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 노원구 베이커리 추천해 줘,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 송파구 빵집 알고싶어,B-LOCATION E-LOCATION S-RESTAURANT O
부산 구로구 곱창 집 추천해 주세요,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 강서구 갈비 집 알려주세요,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 용산구 김밥 집 알고싶어,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 성북구 횟집 알려줘,B-LOCATION E-LOCATION S-RESTAURANT O
부산 강동구 맥주 집 알려줄래,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 동작구 술집 어디 있니,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 강남구 우동 맛집 알려주세요,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 영등포구 분식집 알려주라,B-LOCATION E-LOCATION S-RESTAURANT O
부산 강동구 빵집 알려줄래,B-LOCATION E-LOCATION S-RESTAURANT O
부산 구로구 고깃집 어디 있니,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 구로구 빵집 어디 있냐,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 송파구 닭꼬치 맛집 알고싶어,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 용산구 떡갈비 맛집 알고싶어,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 영등포구 빵집 어디 있냐,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 성북구 카페 알려줘,B-LOCATION E-LOCATION S-RESTAURANT O
부산 강동구 죽집 알고싶어,B-LOCATION E-LOCATION S-RESTAURANT O
부산 서초구 갈비 맛집 알려줘,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 마포구 치킨 맛집 알려줘,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 동대문구 맥주 맛집 추천해 줘,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 영등포구 떡갈비 맛집 추천해 주라,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 강동구 삼겹살 맛집 추천해 주라,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 서대문구 김밥 맛집 알고싶어,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 은평구 갈비 맛집 알려주라,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O
부산 강서구 우동 맛집 어디 있니,B-LOCATION E-LOCATION B-RESTAURANT E-RESTAURANT O O
부산 영등포구 카페 알려줄래,B-LOCATION E-LOCATION S-RESTAURANT O
부산 성동구 중국집 추천해 줘,B-LOCATION E-LOCATION S-RESTAURANT O O
부산 노원구 베이커리 어디 있냐,B-LOCATION E-LOCATION S-RESTAURANT O O
