question,label
앞머리 다시 길러볼까,OOD
앞머리 떡졌어,OOD
앞머리 만들까,OOD
앞 나가지 않고 이렇게만 살고싶어,OOD
앞 뭐 해먹고 사냐,OOD
앞 뭐하고 살지,OOD
앞 어떻게 살지,OOD
앞 조심해야겠다,OOD
애기 밥 너무 안 먹어,OOD
애기 밥 안 먹어,OOD
애들 총회 가야겠죠,OOD
애들 총회 왜 나 오라고 하냐,OOD
애 나혼자 키우는 것 같아,OOD
애매한 관계,OOD
애완동물 키우고 싶어,OOD
애완동물 키우고 싶은데 아빠 못 키우게 해,OOD
애완동물 키우고 싶은데 아빠 키우지 말래,OOD
액정 나갔어,OOD
야경 보고 싶다,OOD
야구장 고고,OOD
야구장이나 갈까,OOD
야근 좀 그만하고 싶어,OOD
야근각,OOD
야근할 줄 모르고 약속 잡았어,OOD
야식 먹고 싶어엉엉,OOD
야식 먹고 싶은데 살 찔 거 같아,OOD
야식 먹을까 말까,OOD
야외 먹으니까 더 맛있어,OOD
약 기운 졸음이 몰려왔어,OOD
약 먹고 나아야지,OOD
약 먹었더니 졸려,OOD
약 챙겨 먹어야지,OOD
약속 있는데 야근이네,OOD
약초 캐볼까,OOD
양말 구멍 난거 지금 봄,OOD
양말 구멍 났다,OOD
양말 빵꾸난 거 봤나,OOD
양배추즙 맛없어,OOD
양배추즙 최악,OOD
양심 찔려,OOD
양심이 콕콕,OOD
양초 선물 받았어,OOD
양키캔들 선물받았어,OOD
얘는 싸우기만 하면 연락이 안돼,OOD
어둠아 끝나라,OOD
어둠 나와야 할 듯,OOD
어둠의끝,OOD
어디서 맛난 냄새 나는데,OOD
어디서 피해자 코스프레임,OOD
어디서부터 잘못된 걸까,OOD
어딘 떠나고 싶다,OOD
어떤 사람 결혼해야할까,OOD
어떤 영화 볼까,OOD
어떻게 벌어 먹고 살지,OOD
어떻게 서류에서부터 계속 떨어져,OOD
어떻게 하면 나 좋아하게 만들지,OOD
어떻게 하면 좋을까,OOD
어떻게 하면 호감형 될까,OOD
어떻게 화해하지,OOD
어떻게해 늦잠 잤어,OOD
어려 보이고 싶어,OOD
어려지고 싶어,OOD
어렸 때 공부 좀 할 걸,OOD
어렸을때 공부할껄,OOD
어렸을때는 공부하기 싫었는데 지금은 하고 싶네,OOD
어렸을때는 비슷했던 거 같은데,OOD
어른이 된다는 건 뭘까,OOD
어른이 된다는 것,OOD
어린이집 방학이래,OOD
어린이집 입학식 가야겠지,OOD
어린이집 입학식 꼭 참석해야하나,OOD
어머,OOD
어머나,OOD
어색한게 얼굴 티 나,OOD
어이 없네,OOD
어이 없어서,OOD
어이상실,OOD
어이없어,OOD
어제 밤 샜어,OOD
어제 술마시고 나서 기억 안나,OOD
언니 있으면 뭐 좋아,OOD
언니 다퉜어,OOD
언니 전쟁 중,OOD
언제 다 고쳐,OOD
언제쯤 예쁘게 화장 잘할까,OOD
언젠 자기 복제 될까,OOD
언젠가는 나 좋아해 주는 사람 있겠지,OOD
얼굴 너무 까매졌어,OOD
얼굴 너무 탔다,OOD
얼굴 보니까 떨리더라,OOD
얼굴 엄청 작은 거 부러워,OOD
얼굴 작은 거 부러워,OOD
얼굴 평가해 달래,OOD
얼굴만 아는 민망한 사이 있어,OOD
얼굴은 내 스타일 아닌데 점점 좋아지는 거 같아,OOD
얼른 아아야 할텐데,OOD
얼마나 행복해질려고 이렇게 힘들지,OOD
얼마전 재회했는데,OOD
얼어 죽는 줄,OOD
얼어죽는 줄 알았어,OOD
얼집 방학이래,OOD
얼평해달라는 사람 어떻게 생각해,OOD
엄마 기대 때문 부담돼,OOD
엄마 말씀 안 들은거 후회돼,OOD
엄마 말씀 잘 들을걸,OOD
엄마 미안해,OOD
엄마 밥 먹고 싶다,OOD
엄마 밥 생각나,OOD
엄마 보고 싶다,OOD
엄마 생각난다,OOD
엄마 힘들게 했어,OOD
엄마 나 때문 힘든 거 같아,OOD
엄마 나만 시켜,OOD
엄마 나 기대 너무 큰 거 같아서 부담스러워,OOD
엄마 내 방 막 들어와,OOD
엄마 동생 차별해,OOD
엄마 동생한테만 잘해줘,OOD
엄마 선 보라고 하시는데,OOD
엄마 안 왔으면 좋겠어,OOD
엄마 언니 나 차별해,OOD
엄마 언니 차별해,OOD
엄마 자꾸 나만 시켜,OOD
엄마는 뭐하나,OOD
엄마라고 자식방 막 들어오면 안돼지,OOD
엄마 싸웠어,OOD
엄마 아빠처럼 살고 싶다,OOD
엄마아빠 노후 걱정돼,OOD
엄마아빠 보고 싶다,OOD
엄마아빠 다시 같이 살아야돼,OOD
엄마 또 화냈어,OOD
엄마 막말했어,OOD
엄마 미안해,OOD
엄마 손 좀 벌려야겠다,OOD
엄마 혼났어,OOD
엄청 오래 만났어,OOD
업데이트 너무 오래 걸려,OOD
업데이트 엄청 느려,OOD
업무 끝내고 집 갈 수 있을까,OOD
업무 스트레스 넘 심해,OOD
업무 지적 또 받음,OOD
업무 지적 너무 많이 받아,OOD
업무 쌓여있어,OOD
엇갈리는 느낌 싫다,OOD
엇갈리지 않았으면 좋겠다,OOD
에어 후라이어 사고 싶다,OOD
에이 짱나,OOD
에이씨,OOD
엠티 꼭 가야해,OOD
엠티 안 돼지,OOD
여기 있으니까 좋다,OOD
여기 좋아,OOD
여기까지 한계야,OOD
여기까지 한계인 거같아,OOD
여드름 났어,OOD
여드름 때매 스트레스받아,OOD
여드름 손 짰어,OOD
여드름 짰어,OOD
여드름 피부 화장 가릴까,OOD
여르름 또났어,OOD
여름 끝났으면,OOD
여름 빨리 지나갔으면,OOD
여름 휴 어디 좋을까,OOD
여름 휴 어디가지,OOD
여름에는 냉면만한게 없는 듯,OOD
여름에는 냉면이지,OOD
여름인데 태닝할까,OOD
여우같은 사람 진짜 싫어,OOD
여우같은 애 당했어,OOD
여우같은 짓하는 사람 싫어,OOD
여우 당했어,OOD
여유 너무 없어,OOD
여유롭게 살고 싶어,OOD
여자 어디서 만나,OOD
여자 친구 연락이 안돼,OOD
여자로 태어 났으면 어땠을까,OOD
여자야 남자야,OOD
여자예요 남자예요,OOD
여자친구 교환학생 간대,OOD
여자친구 교환학생 다녀온대,OOD
여자친구 남 눈 너무 신경써,OOD
여자친구 너무 예뻐,OOD
여자친구 맨날 욕해,OOD
여자친구 왜 화났는지 모르겠어,OOD
여자친구 욕했어,OOD
여자친구 자꾸 질리게 한다,OOD
여자친구 전화 안해,OOD
여자친구 전화하는 걸 안 좋아해,OOD
여자친구 전화 안 받네,OOD
여자친구 종교 때문 다툼,OOD
여자친구 종교 달라,OOD
여자친구 질린 듯,OOD
여자해보고 싶어,OOD
여친 데려다 주고 막차 놓침,OOD
여친 진짜 예쁘다,OOD
여친이 맨날 욕해,OOD
여친이 셀카 너무 많이 찍어,OOD
여친이 화난 이유 아직 모르겠어,OOD
역류성 식도염 온 거 같아,OOD
역류성 식도염이 또 도졌어,OOD
역시 나는 천재야,OOD
역시 이불밖은 위험해,OOD
연금 믿어 될까,OOD
연금 받 수 있을까,OOD
연락 또 해 되겠지,OOD
연락 많이 해 되겠지,OOD
연락 안 하던 친구 연락해 되나,OOD
연락 안오면 걱정돼,OOD
연락 안오면 어쩌나 걱정되네,OOD
연락 안해서 미안해,OOD
연락 어떻게 시작함,OOD
연락 없더니 갑자기 왜 만나자고 하지,OOD
연락 좀 빨리 하지,OOD
연락 좀 빨리빨리 했으면 좋겠다,OOD
연락 좀 안 왔으면 좋겠어,OOD
연락 처음 어떻게 시작함,OOD
연락 하지 말라고,OOD
연락이 너무 안돼,OOD
연락이 될까,OOD
연락이 될지 모르겠네,OOD
연락하는 게 어색해,OOD
연락하는 게 익숙하지 않아,OOD
연봉대비 근무시간 너무 긴 거 같애,OOD
연상이 좋아,OOD
연애 갱년긴가,OOD
연애 상담 가능,OOD
연애 상담 해줄래,OOD
연애 위기인 거 같아,OOD
연애 하고 싶어,OOD
연애는 도대체 어떻게 하는거야,OOD
연애는 어떻게 하는 거야,OOD
연애하고 나만 살 쪘나봐,OOD
연애했더니 살찐 듯,OOD
연예인 걱정이 제일 쓸데 없어,OOD
연예인 되고 싶어,OOD
연예인 되는 방법,OOD
연예인 되면 피곤하겠지,OOD
연예인 힘든게 있겠지,OOD
연예인 힘들겠다,OOD
연예인 힘들겠지,OOD
연일 최고 몸무게 갱신하네,OOD
열나고 아파,OOD
열쇠 두고 왔다,OOD
열쇠 안가지고 왔다,OOD
열심히 공부해야지,OOD
열심히 한 거 같은데,OOD
열심히 한 거 같은데 결과 왜 이러지,OOD
열심히 한 거 같은데 망,OOD
염색이나 해야지,OOD
염색하는게 좋을까,OOD
염색해볼까,OOD
엿같다,OOD
엿같은 상황,OOD
영양제 뭐 좋아,OOD
영양제 좀 먹을까,OOD
영양제 챙겨 먹 나이 됐어,OOD
영어 잘 했으면,OOD
영어 잘 했으면 좋겠다,OOD
영어학원 다녀볼까,OOD
영어학원 좀 다닐까,OOD
영화 보러 왔어,OOD
영화 추천,OOD
영화 재미 없어,OOD
영화관 알바 하고 싶다,OOD
영화관 알바하면 좋겠다,OOD
영화관 혼자 왔어,OOD
영화보고 왔다,OOD
영화봤는데 재미 없어,OOD
옆 있는 사람 중요해,OOD
옆 있는 사람 너무 소홀했던거 같아,OOD
예능 볼 게 없다,OOD
예능 이제 재미없어,OOD
예비 시어머니 이상해,OOD
예쁘다고 말해줘,OOD
예쁜 카페 찾아 볼까,OOD
예 차리래 지는,OOD
예전 게임인데 재밌다,OOD
예전에는 비슷했는데,OOD
옛여자친구 준 편지 못 버리겠어,OOD
오 좀 멋있는데,OOD
오늘 괜히 기분 꿀꿀해,OOD
오늘 그냥 쉬고 싶다,OOD
오늘 기분 좋아,OOD
오늘 기분은 설명이 안돼,OOD
오늘 기분 뭐라고 해야하나,OOD
오늘 길 너무 막히더라,OOD
오늘 길 많이 막히더라,OOD
오늘 까먹고 아무 것 안 가져 왔다,OOD
오늘 나 좀 잘생겨 보인다,OOD
오늘 날이 좋아,OOD
오늘 너무 졸려,OOD
오늘 너무 피곤해,OOD
오늘 너무 힘들다,OOD
오늘 또 늦잠잤어,OOD
오늘 또 하루 살았네,OOD
오늘 라면 먹고 싶어,OOD
오늘 라면 먹어야지,OOD
오늘 머리 안 감았는데,OOD
오늘 못 만났어,OOD
오늘 무슨 날인가,OOD
오늘 물 진짜 조금 마셨다,OOD
오늘 뭐 입지,OOD
오늘 뭐 재미있는거 하는 날인가,OOD
오늘 보름달이다,OOD
오늘 보름달이야,OOD
오늘 상 받았다,OOD
오늘 아무 것 안 가져 왔다,OOD
오늘 야근인가,OOD
오늘 왤케 추워,OOD
오늘 운이 꽝이다,OOD
오늘 운이 안 좋았어,OOD
오늘 유난히 지하철 자리 없어,OOD
오늘 일 안 했는데 엄청 피곤해,OOD
오늘 저녁 뭐 먹을까,OOD
오늘 저녁은,OOD
오늘 점심 뭐 먹을까,OOD
오늘 점심은,OOD
오늘 좀 건조한 거 같애,OOD
오늘 좀 바쁘네,OOD
오늘 지각인듯 뭐라 그러지,OOD
오늘 처리할 일 너무 많아,OOD
오늘 처리할 일이 쌓인다,OOD
오늘 첫 출근이야,OOD
오늘 치마 바지 뭐 입지,OOD
오늘 침대밖 안 나가야지,OOD
오늘 팩 하고 자야지,OOD
오늘 하루 이렇게 마무리,OOD
오늘 햇볕 좋다,OOD
오늘 화장 떴어,OOD
오늘 화장이 안 먹어,OOD
오늘 회식 안하나,OOD
오늘나 어제이나 똑같아,OOD
오늘 공기 뿌얘,OOD
오늘 그냥 그냥,OOD
오늘 그냥 그냥 다갔네,OOD
오늘 꾸준히 회사 가시 싫다,OOD
오늘 끝,OOD
오늘 또 이렇게 가는구나,OOD
오늘 어제 똑같아,OOD
오늘 퇴근길 엄청 막히네,OOD
오늘 평온해,OOD
오늘 힘차게 시작,OOD
오늘따라 너무 힘들게 한다,OOD
오늘따라 엄마 보고 싶어,OOD
오늘은 결재 받아야지,OOD
오늘은 결재 나야 할텐데,OOD
오늘은 교회 안가면 안될까,OOD
오늘은 내 기분이 좋아,OOD
오늘은 또 뭐 입냐,OOD
오늘은 또 뭘 먹나,OOD
오늘은 또 어떻게 버티지,OOD
오늘은 뭐 먹을까,OOD
오늘은 별 안 보이네,OOD
오늘은 샐러드만 먹어야지,OOD
오늘은 쉬고 싶다,OOD
오늘은 진짜 대청소 한다,OOD
오늘은 집 있고 싶어,OOD
오늘은 치맥이야,OOD
오늘은 파도 잔잔하네,OOD
오늘이 천일이네,OOD
오디션 나가볼까,OOD
오디션 도전해볼까,OOD
오래 살고 싶다,OOD
오래 살고 싶어,OOD
오래 살아야 할텐데,OOD
오래 살아야할텐데,OOD
오래된 게 좋겠지,OOD
오래된 게 좋은 것 있지,OOD
오랜 시간 함께해 이해하지 못하겠어,OOD
오랜만 떨려서 좋았는데,OOD
오랜만 보니까 떨리더라,OOD
오랜만 서점 갔었어,OOD
오랜만 쇼핑,OOD
오랜만 스테끼 먹고 싶어,OOD
오랜만 아침 먹었어,OOD
오싹한 이야기 해줄까,OOD
오토바이 사고 싶어,OOD
오토바이 위험하겠지,OOD
오토바이 있었으면 좋겠다,OOD
오토바이 타고 싶다,OOD
오토바이 타고 싶은데 무서워,OOD
오후되면 얼굴 개기름 껴,OOD
옥상 뭐 좀 심어볼까,OOD
온다고 했는데 왜 안 오지,OOD
올해 계속 안 좋네,OOD
올해 왜 이러지,OOD
올해 왜 이러지,OOD
올해 왜 이러지,OOD
올해 왜 이렇게 엉망이지,OOD
올해 이상해,OOD
올해 건강하길,OOD
옷 걸 데 없어,OOD
옷 사랑 줘,OOD
옷 좀 사줘,OOD
옷은 많은데 입 게 없어,OOD
옷이 다 젖었어,OOD
옷장이 점점 줄어들어,OOD
와 소름 돋아,OOD
와 체육대회다,OOD
와인 마실까,OOD
와인 콜,OOD
와인 한 잔 할까,OOD
와인 한잔 짠~,OOD
와플 기계 사고 싶다,OOD
와플 기계사서 집 만들어 먹고 싶다,OOD
와플 먹고 싶어,OOD
완벽하게 좀 하고 싶다,OOD
완벽한 사람 되고 싶어,OOD
완벽해지고 싶어,OOD
완벽해지는 방법,OOD
완전 계탄 느낌,OOD
완전 복붙 잘하더라고,OOD
완전 시간 아까워,OOD
완전 재미 없거든,OOD
완전 좌절이다,OOD
왕따된 거 같아,OOD
왕따인 봄,OOD
왕만두 맛있는데,OOD
왜 갑자기 연락했을까,OOD
왜 계속 한숨 나오지,OOD
왜 공부해야하는지 모르겠어,OOD
왜 교양 들어야 해,OOD
왜 그러는지 모르겠어,OOD
왜 나 의심하지,OOD
왜 나만 시키지,OOD
왜 나 피해 주냐고,OOD
왜 내 해야 하지,OOD
왜 답장 안하지,OOD
왜 돈이 없지,OOD
왜 때문 나만 시키냐고,OOD
왜 말 못해 말 못하냐구,OOD
왜 말 이해 못하냐구,OOD
왜 맨날 속는 건 나인거지,OOD
왜 비난만 할까,OOD
왜 살까,OOD
왜 서류 떨어지지,OOD
왜 성적이 안오를까,OOD
왜 싸웠는지 기억 안나,OOD
왜 안 하지,OOD
왜 이런 일이 일어날까,OOD
왜 이렇게 돈이 없지,OOD
왜 이렇게 쓸쓸하지,OOD
왜 이렇게 태어났을까,OOD
왜 이상한 말 해,OOD
왜 이제 만나자고 했을까,OOD
왜 이제 찾는걸까,OOD
왜 이제서야 연락했을까,OOD
왜 이제서야 찾아온거야,OOD
왜 잠 못 자는 걸까,OOD
왜 진급이 안 되지,OOD
왜 카톡 답장 안하지,OOD
외국어 꼭 해야되나,OOD
외국어는 필수인가,OOD
외로워,OOD
외로워,OOD
외모 자신이 없어,OOD
외식 너무 많이 했다,OOD
외제차 갖고 싶다,OOD
외제차 타고 싶어,OOD
외향적이면 좋을텐데,OOD
왼손잡이 뭐 어때서,OOD
왼손잡이 잘못이야,OOD
요 온 아줌마들이 참견해,OOD
요가하는데 아줌마들이 참견해,OOD
요리 재밌어,OOD
요리하는게 재밌어,OOD
요번 방학 뭐하지,OOD
요즘 광고 너무 길어,OOD
요즘 나 왜 이러지,OOD
요즘 너무 지루해,OOD
요즘 뉴스 재미 없네,OOD
요즘 되는 일이 없네,OOD
요즘 드라마 너무 재밌네,OOD
요즘 드라마 땡겨,OOD
요즘 사람 무서워,OOD
요즘 속이 안 좋아,OOD
요즘 웃 일이 없네,OOD
요즘 자꾸 까먹어,OOD
요즘 자꾸 깜빡깜빡해,OOD
요즘 잠 늦게 자,OOD
요즘 잠 못자,OOD
요즘 제정신이 아니야,OOD
요즘 조깅하고 있어,OOD
요즘 조심할 게 많아,OOD
요즘 핫한 건,OOD
요즘 핫한 게 뭐야,OOD
요즘에는 외국어 잘해야하나봐,OOD
요즘에는 중국어 잘해야하나봐,OOD
욕먹었어 여자친구한테,OOD
욜로,OOD
용돈 넘 적어,OOD
용돈 다 썼어,OOD
용돈 달라고 졸라볼까,OOD
용돈 받음,OOD
용돈 벌써 다 썼어,OOD
용돈 벌써 없어,OOD
용돈 올려줬으면,OOD
용돈 인상해 달라고 말할까,OOD
용돈 줘,OOD
우리 같이 놀자,OOD
우리 계속 엇갈림,OOD
우리 과 좋아하는 애 있어,OOD
우리 남편 또 늦게 들어와,OOD
우리 분위기 좋았는데,OOD
우리 집 고양이 있으면 좋겠다,OOD
우리 학과 어떤 애 쫌 훈훈하다,OOD
우리 좋은데 왜 반대하시지,OOD
우리집 망한 거 같애,OOD
우리집 망한 거 같은데 나 어떡하지,OOD
우산 같이 쓰자고 해볼까,OOD
우산 놓고왔다,OOD
우산 또 놓고 왔어,OOD
우산 또 사야하나,OOD
우산 또 안가지고 왔다,OOD
우산 몇 개째 사는 건지,OOD
우산 없는데 같이 쓰자고 할까 너무 진부한가,OOD
우산 잃어버렸어,OOD
우산빌려달라고 해볼까,OOD
우산 들고 기다려 준데,OOD
우산이 없는데 빌릴까,OOD
우아하게 화내는 법,OOD
우연이 만났는데 운명이 됐어,OOD
우연이 운명이 됐어,OOD
우연히 또 만났어,OOD
우울증 걸린 거 같아,OOD
우정이 뭐야,OOD
우정이 뭘까,OOD
우정이란게 뭘까,OOD
운동 갔다 다칠 뻔했어,OOD
운동 매일러 가기 힘들다,OOD
운동 매일하기 힘들다,OOD
운동 오지게 했어,OOD
운동 잘 하고 싶어,OOD
운동 잘하는 사람 멋있어,OOD
운동 좀 잘 하고 싶다 진짜,OOD
운동 좀 해야겠다,OOD
운동 너무 열심히 했어,OOD
운동하다 다칠뻔,OOD
운동하면 뭐 하나,OOD
운동해 살이 안 빠져,OOD
운동해야지,OOD
운동화 새로 사야지,OOD
운동화 신을까 구두 신을까,OOD
운동화 나을까 구두 나을까,OOD
운명 같은 사랑 가능할까,OOD
운명이 슬프다,OOD
운명이 있을까,OOD
운명인 것 같아,OOD
운명인가,OOD
울 남친은 애교 많아,OOD
울 애기 너무 예뻐,OOD
울적하다,OOD
울적한 기분,OOD
울적한 기분이 안 없어져,OOD
울적해 울고 싶어,OOD
울적해서 거리 걷고 있어,OOD
움직임이 없어,OOD
웃게 만드는 너란 녀석,OOD
웃겨 줘,OOD
웃겨봐,OOD
웃으면 안되는데,OOD
웃 일이 없네,OOD
웃 줄 알았지,OOD
워킹맘 진짜 힘들다,OOD
원두 갈았어,OOD
원두커피 갈아서 마시려고,OOD
원래 일은 혼나면서 배우는 거야,OOD
원서 낸거 1지망 떨어졌어,OOD
원피스 입는 게 낫겠지,OOD
원피스 입을까,OOD
월급 들어왔어,OOD
월급 받아서 주택청약 들었어,OOD
월급 올라서 기분 좋아,OOD
월급 올랐어,OOD
월급 입금됐다고 문자 왔어,OOD
월급만 나만 그대로야,OOD
월급 비해 근무시간 너무 긴 거 같애,OOD
월급은 안 오르고,OOD
월급이 살짝 스쳐 지나간 느낌,OOD
월급이 안 오르네,OOD
월급이 안들어와,OOD
월급이 왜 똑같지,OOD
월세 너무 비싸,OOD
월세 너무 아까워,OOD
월세 아까워,OOD
월세방 비싸,OOD
월요일 아닌데 길이 너무 막혀,OOD
월요일 아닌데 차 너무 많아,OOD
웨딩촬영 봐주러 갔는데 너무,OOD
웹툰 뭐 볼까,OOD
웹툰 추천해줘,OOD
위기야,OOD
위로받고 싶은 날,OOD
위로해줄 사람 없어,OOD
위로해줄 사람 필요해,OOD
위병 난 거 같아,OOD
위장 탈 난 거 같아,OOD
위층 너무 시끄러워,OOD
위층 소음 괴롭다,OOD
윗집 애 또 뛴다,OOD
유기견 분양 받으려고,OOD
유기견 입양하려고,OOD
육아휴직 해야지,OOD
으아 떨려,OOD
으아 속상해,OOD
으악,OOD
으악 소리 지르고 싶다,OOD
으으 화장실 급해,OOD
으으~ 떨린다,OOD
은근히 따돌림 당하는 기분이 들어,OOD
은퇴 멀지 않은 것 같아,OOD
은퇴하고 뭐하지,OOD
은퇴후 걱정이야,OOD
은퇴후 뭐하지,OOD
은행 대출 받을까봐,OOD
음,OOD
응,OOD
의미 없어,OOD
의미 있는 일 하고 싶다,OOD
의미 있는 일이 뭐 있을까,OOD
의심 받고 있어,OOD
의심 받는 느낌적 느낌,OOD
의심가는 사람 있는데,OOD
의심되는데,OOD
의외로 괜찮은 사람네,OOD
의외야,OOD
의외인 점이 많은 사람야,OOD
의외인듯,OOD
의욕상실,OOD
의욕이 안 생겨,OOD
의욕이 없어,OOD
의욕이 일 없어,OOD
의욕이 하나 없다,OOD
의자 너무 불편해,OOD
의자 불편해,OOD
이 기분은 뭘까,OOD
이 기회 잡고 싶다,OOD
이 기회는 내꺼야,OOD
이 길이 나 맞는걸까,OOD
이 길이 맞을까,OOD
이 나이 모르는게 왜 이렇게 많지,OOD
이 노래는 저음이 좋아,OOD
이 놈 신용카드 다 없애야지,OOD
이 멍충아,OOD
이 무리 낀게 잘못인가,OOD
이 바보탱이,OOD
이 상황 벗어나고 싶어,OOD
이 세상 누 제일 예뻐,OOD
이 세상 제일 예쁜 사람은,OOD
이 순간 뭘하면 좋을까,OOD
이 시간 라면 먹고 싶은데 살 찔 거 같아,OOD
이 시려,OOD
이 썩은 거 같아,OOD
이 쓰레기야,OOD
이 정도면 잘생겼지,OOD
이 좀 여유롭게 살고 싶다,OOD
이 지각쟁이,OOD
이 회사는 나만 일하는 것 같아,OOD
이 차가워,OOD
이거저거 막 사고 싶어,OOD
이건 정말 위기야,OOD
이걸로 만족해야겠지,OOD
이게 뭐라고 떨려,OOD
이길이 내길인가,OOD
이길이 맞는지 모르겠다,OOD
이놈,OOD
이닦았는데 잇몸 피나,OOD
이따 커피 마시자고 해보려고,OOD
이래라 저래라 참견 좀 안했으면,OOD
이러고 있 때 아니야,OOD
이러다 대머리 되겠어,OOD
이러다 또 흐지부지하고 말겠지,OOD
이런 일상 휙 떠나고 싶어,OOD
이렇게 갈 거였구나,OOD
이렇게 대학 가야하나,OOD
이렇게 또 늙어간다,OOD
이렇게 못 알아 듣니,OOD
이렇게 오래 만날 줄 몰랐는데,OOD
이렇게 치열한 경쟁은 싫어,OOD
이력서 광탈 중이야,OOD
이력서 몇 개째 쓰는건지 모르겠다,OOD
이력서 쓰고 있어,OOD
이력서 쓰는 중,OOD
이름 알려줘,OOD
이름이 뭐야,OOD
이마 너무 넓어,OOD
이마야 운동장이야,OOD
이모티콘 기간 끝나서 없어졌어,OOD
이모티콘 기간 끝났어,OOD
이발 어떻게 할까,OOD
이발 좀 하고 올게,OOD
이번 달 결혼식 너무 많아,OOD
이번 달 결혼식 매 주 있어,OOD
이번 방학 뭐하면 잘했다고 소문날까,OOD
이번 생은 처음이라서,OOD
이번 크리스마스 눈이 올까,OOD
이번 학기 열심히 살아야지,OOD
이번달 외식 너무 많이 했다,OOD
이번에는 분명하게 말해야지,OOD
이번에는 생리통 너무 아파,OOD
이번엔 또 뭐 해 먹지,OOD
이벤트 당첨됐어,OOD
이별 후 새로운 사람 찾아,OOD
이불 밖은 위험해,OOD
이불밖은 위험해,OOD
이빨 아파,OOD
이쁜 구석이 없어,OOD
이사 가야 할 것 같아,OOD
이사 도와줘야 할까,OOD
이사 왔더니 친구 없어,OOD
이사가서 전학가게 됐어,OOD
이사가야돼,OOD
이사하는 거 도와줄까,OOD
이사하는 것 일이다,OOD
이사하니까 정리할 게 많아,OOD
이삿짐 싸야지,OOD
이상하게 이 친구한테는 집착하게 된다,OOD
이상한 말 해,OOD
이상한 사람 자꾸 쳐다봐,OOD
이상한 소문이 돌아,OOD
이어주려고 해서 더 어색해졌어,OOD
이어폰 까먹지 말고 사야지,OOD
이어폰 사야지,OOD
이자 왜 이렇게 많지,OOD
이제 결정해야 되는데,OOD
이제 그만 잘래,OOD
이제 그만하고 쉬고 싶다,OOD
이제 기다리는 것 지쳐,OOD
이제 기다리는게 습관 같아,OOD
이제 먹는 것 귀찮아,OOD
이제 바람 분다,OOD
이제 어둠 나오려고 해,OOD
이제 은퇴해야 하나,OOD
이제 인턴 그만두고 싶어,OOD
이제 일어나야 하는데,OOD
이제 취업 해야할 텐데,OOD
이제 택시 안타,OOD
이제 택시타지 말아야지,OOD
이제 혼자서 잘할 수 있어,OOD
이젠 기억이 가물가물해,OOD
이젠 기억이 거의안나,OOD
이직 가능할까,OOD
이직 성공할 수 있을까,OOD
이직각인가,OOD
이직해 될까,OOD
이직해야할지 고민이야,OOD
이해 못하겠어,OOD
인간 관계 제일 어려운거 같아,OOD
인간관계 관리하는 거 힘들어,OOD
인강 듣는데 자꾸 딴짓하게돼,OOD
인강 듣는데 집중이 안돼,OOD
인관관계 맺는 게 피곤해,OOD
인기 많으려면,OOD
인내하면 얻 수 있을까,OOD
인사드리러 갔는데 파혼하는게 나을것 같아,OOD
인사드리러 갔다 파혼했어,OOD
인상이 좋더라,OOD
인생 공부한건가,OOD
인생 너무 불공평해,OOD
인생 뭐있나,OOD
인생 살만해,OOD
인생 잘 못 산건가,OOD
인생 허무해,OOD
인생 헛산듯,OOD
인생 최고 행복,OOD
인생 쓴맛,OOD
인생이 쓰디쓰다,OOD
인센티브 생각보다 안 나올 것 같아,OOD
인연은 소중한 거지,OOD
인연은 항상 소중한 거겠지,OOD
인정 받고 싶다,OOD
인정 받고 싶은거 당연한 거 아니냐,OOD
인정받고 싶은데 어떻게 해야돼,OOD
인정받으려면 어떻게 해야 하나,OOD
인터넷 쇼핑몰 바지 샀는데 망함,OOD
인터넷 바지 샀는데 안 맞아,OOD
인턴 됐어,OOD
인턴 때려 치우고 싶어,OOD
인턴 원서 넣어 볼까,OOD
인턴 할까,OOD
인턴 합격,OOD
인턴이라 어니냐,OOD
인턴하고 싶어,OOD
인테리어 다시 하고싶어,OOD
인테리어 좀 다시 해야할 듯,OOD
인테리어 혼자 해볼까,OOD
인형 뽑기 돈만 날렸어,OOD
인형 뽑기 어려워,OOD
인형 뽑기 해줘,OOD
인형 뽑아줘,OOD
인형 사줄까,OOD
인형 선물 받았어,OOD
인형 선물 좋을지,OOD
인형 선물하면 좋아할까,OOD
인형 좋아할까,OOD
인형뽑기 아직 하나,OOD
인형뽑기는 유행 지났지,OOD
일 끝나면 그냥 쉬고 싶어,OOD
일 대충했대,OOD
일 때려칠까,OOD
일 못하는 사수 일하는 거 힘드네,OOD
일 안하고 돈 벌고 싶어,OOD
일 좀 하고 다시 말시킬게,OOD
일기 써야 되는데,OOD
일기쓰기,OOD
일 못하는데 엄청 시켜,OOD
일 하고 공부 하는게 가능한가,OOD
일만 하고 살았는데 이 모양,OOD
일만 하다 죽 것 같아,OOD
일본어 어렵네,OOD
일상 떠나고 싶어,OOD
일어나보니까 침대 떨어져 있었어,OOD
일어났더니 목이 잠겼어,OOD
일 적응하면 좀 더 잘 할 수 있을까,OOD
일요일 교회만 가,OOD
일요일 데이트 해야지,OOD
일은 많이 하는데 월급은 너무 적어,OOD
일은 원래 혼나면서 배워,OOD
일 거지같이해,OOD
일 나만 해,OOD
일 못하는 동료 있는데 말해줄까,OOD
